cell_id,lat,lon,date,year,doy,label,sample_kind,n_detections,max_frp,temp_max,temp_min,temp_mean,rh_min,rh_mean,wind_max,wind_mean,precip_sum,vpd_max,precip_7d,precip_30d,days_since_rain_1mm,temp_max_7d_mean,rh_min_7d_mean,ffmc,dmc,dc,isi,bui,fwi,days_since_last_fire,split,ndvi,ndvi_normal,ndvi_anomaly,ndvi_change_32d,ndvi_stale_days
368_44,36.800000000000004,4.4,2022-07-16,2022,197,0,matched_negative,0,,32.7,21.1,26.4,28,41,17.0,8.4,0.0,3.54,0.0,0.9999999999999858,50.0,31.199999999999996,28.571428571428573,94.0622891378826,282.326202206741,525.2617788813961,17.918983612816373,281.12138878311305,57.48040555954856,284.0,train,0.6047140793480227,0.6022960532792003,0.0024180260688223543,-0.117076748999278,5.0
368_44,36.800000000000004,4.4,2023-08-11,2023,223,0,matched_negative,0,,32.2,21.3,26.8,25,43,12.0,6.5,0.0,3.34,0.0,2.599999999999986,7.0,30.685714285714287,33.857142857142854,95.93717269472884,157.0468218945655,641.918874174373,18.00636884106679,194.89186655771766,56.20852023940339,287.0,train,0.574124417372487,0.5591247658777526,0.014999651494734367,-0.10776940085715869,15.0
368_44,36.800000000000004,4.4,2023-08-26,2023,238,0,matched_negative,0,,36.8,22.0,28.5,15,41,9.5,5.1,0.0,5.28,0.0,2.599999999999986,22.0,32.34285714285714,27.714285714285715,97.06698416770382,237.35617390856555,776.9608741743729,18.48032588086849,269.15209138969686,58.502701977063666,302.0,train,0.5994474390694837,0.5445426438959463,0.05490479517353741,-0.08195016738675642,14.0
368_44,36.800000000000004,4.4,2025-07-10,2025,191,0,matched_negative,0,,31.0,18.8,24.4,39,55,10.0,5.2,0.0,2.73,0.0,0.0,47.0,30.0,44.0,91.06433814325165,227.44755267873234,453.4459598672148,8.261572281675269,226.77462414153533,34.7453198182213,332.0,test,0.6853937529624601,0.6387376902075232,0.04665606275493683,-0.048629630309783844,15.0
368_44,36.800000000000004,4.4,2025-10-17,2025,290,0,matched_negative,0,,20.2,9.8,15.0,58,83,12.2,4.8,0.0,0.99,9.899999999999999,38.69999999999999,1.0,23.37142857142857,47.142857142857146,79.10132827472087,33.112721544045506,627.1218956701406,1.9227072716528617,58.50290037716401,6.461968846450409,53.0,test,0.6419943413597909,0.5948062425705842,0.04718809878920671,0.032702129248881606,2.0
368_45,36.800000000000004,4.5,2014-08-14,2014,226,0,matched_negative,0,,28.3,20.5,24.4,64,79,17.8,11.4,0.0,1.4,0.29999999999998556,1.0,59.0,30.457142857142856,45.857142857142854,88.09195536539984,257.9688388153076,717.2470187127833,7.995153038391625,271.66579894018565,34.338172171745605,11.0,train,0.5848545222850903,0.5614971184691616,0.023357403815928657,-0.011055964115545103,2.0
368_45,36.800000000000004,4.5,2017-08-01,2017,213,1,positive,3,34.46,40.8,28.2,34.7,13,21,20.1,6.7,2.5,6.66,4.299999999999986,5.999999999999993,0.0,34.82857142857143,25.285714285714285,97.43477715004833,117.98312894488878,835.2409801376667,33.11038993221071,174.38408896145918,79.77293556024547,6.0,train,0.5759640540003967,0.5670199168858779,0.008944137114518802,-0.061153286430414844,5.0
368_45,36.800000000000004,4.5,2018-06-05,2018,156,0,matched_negative,0,,21.6,13.7,17.8,60,74,8.9,4.1,1.1,0.92,6.999999999999991,86.39999999999999,0.0,20.900000000000002,67.28571428571429,81.61950081436588,18.560362932350376,91.9012839628511,2.1327778269790367,24.666582189965254,3.9161270438766143,230.0,train,0.7534019547845942,0.7156547702998172,0.037747184484776986,0.0431333400337508,12.0
368_45,36.800000000000004,4.5,2018-07-05,2018,186,0,matched_negative,0,,29.7,20.8,24.7,26,47,13.5,8.2,0.0,2.97,0.09999999999998935,23.499999999999993,22.0,30.357142857142858,36.714285714285715,93.47273370988728,116.01925384722885,295.8501889767468,13.840329982506384,117.16817336170084,41.75079368615577,260.0,train,0.7452796404109587,0.6398675928982791,0.10541204751267963,-0.00812231437363542,10.0
368_45,36.800000000000004,4.5,2019-10-30,2019,303,0,matched_negative,0,,20.2,10.5,14.9,55,76,7.7,5.8,0.0,1.07,68.6,101.99999999999999,3.0,17.614285714285714,68.85714285714286,82.75462501363373,6.869345488416504,277.67538614121605,2.3070306219935635,12.938485660356804,2.660575626613158,8.0,train,0.708169001389716,0.6119638219467606,0.09620517944295537,0.10673117322087122,15.0
368_45,36.800000000000004,4.5,2020-08-29,2020,242,1,positive,9,132.77,34.9,22.0,27.3,14,33,16.8,9.9,0.0,4.81,0.0,3.900000000000014,25.0,32.6,29.285714285714285,97.09439725973824,237.77629779001376,950.2218553172979,26.79496911876562,292.54315455929475,73.3821937235727,7.0,train,0.5903616775858646,0.5575417469889485,0.032819930596916014,-0.04083204337899593,2.0
368_45,36.800000000000004,4.5,2021-06-19,2021,170,0,matched_negative,0,,29.4,19.4,24.8,35,60,14.0,7.6,0.0,2.12,0.0,13.000000000000014,13.0,32.3,23.571428571428573,93.77630341547084,126.24986580813743,361.70532478462303,14.805874010308438,134.83899853011448,45.83672952213256,276.0,train,0.716874201161406,0.6984229349687313,0.018451266192674676,-0.07143751811594135,10.0
368_45,36.800000000000004,4.5,2022-08-15,2022,227,1,positive,3,10.85,35.8,26.0,30.5,17,29,16.0,8.7,0.9,4.76,0.8999999999999929,0.9000000000000142,80.0,35.528571428571425,19.0,96.27051631743805,446.9658463572379,798.3227515948686,23.042514836438027,444.1593200155478,67.2477737757916,368.0,train,0.6104221783799879,0.5614971184691616,0.048925059910826296,-0.018746693468334685,3.0
368_45,36.800000000000004,4.5,2023-10-20,2023,293,0,matched_negative,0,,27.5,15.4,20.4,18,46,25.4,16.4,0.2,3.01,0.29999999999999294,2.6000000000000143,27.0,29.900000000000002,19.571428571428573,96.45482182250397,135.1199069753013,920.2118159922151,37.933648055248426,197.6753419636752,87.95259196643894,357.0,train,0.5906790373734366,0.6119638219467606,-0.021284784573323945,-0.013881964711137451,5.0
368_45,36.800000000000004,4.5,2024-06-04,2024,156,0,matched_negative,0,,23.5,13.1,18.3,55,69,14.0,8.1,0.0,1.31,2.0999999999999965,44.30000000000001,2.0,24.000000000000004,43.714285714285715,87.0370372896634,67.40556084699588,257.2896345135392,5.677912349444298,81.45893879473196,19.098663735232357,585.0,val,0.7229006702898554,0.7156547702998172,0.007245899990038218,-0.036546093656938394,12.0
368_45,36.800000000000004,4.5,2024-06-14,2024,166,0,matched_negative,0,,32.2,16.6,25.6,23,36,17.0,6.3,0.0,3.46,0.8999999999999964,33.600000000000016,12.0,27.042857142857148,37.857142857142854,94.29485891729195,119.70703747099589,342.34163451353913,18.504699386865514,127.74349579146907,51.796050529424086,595.0,val,0.7401139098173516,0.6984229349687313,0.04169097484862028,-0.02653596237840017,6.0
368_46,36.800000000000004,4.6000000000000005,2013-10-06,2013,279,0,matched_negative,0,,21.3,18.0,19.6,76,86,11.8,8.0,0.9,0.61,12.499999999999993,70.9,1.0,26.942857142857147,52.857142857142854,72.95967180696742,22.792746308995632,512.2109908977089,1.2595438787025033,41.021931443441524,3.1673974287801703,54.0,train,0.7243027496457478,0.6032396559271617,0.12106309371858615,0.08841574023292686,7.0
368_46,36.800000000000004,4.6000000000000005,2014-07-04,2014,185,0,matched_negative,0,,26.2,19.5,22.8,50,62,13.3,7.7,0.0,1.72,0.19999999999998558,2.6,18.0,27.742857142857144,44.42857142857143,90.04923845609122,108.35346083819897,359.9864259291445,8.43918700379817,123.65707762311467,30.798031966127674,325.0,train,0.7169391812110848,0.6748598642334231,0.04207931697766165,0.00012277044180453167,9.0
368_46,36.800000000000004,4.6000000000000005,2015-07-14,2015,195,0,matched_negative,0,,28.6,19.7,24.4,47,69,14.6,10.0,0.0,2.06,0.0,18.39999999999999,28.0,29.04285714285714,44.57142857142857,90.09724938166336,142.54274529221968,588.8472653849681,9.072687717529316,177.60376457249347,35.82462469103863,6.0,train,0.6441890165549522,0.652579727173763,-0.008390710618810804,-0.06578233575953973,3.0
368_46,36.800000000000004,4.6000000000000005,2019-09-03,2019,246,0,matched_negative,0,,25.8,18.0,21.2,64,81,14.9,8.8,0.8,1.21,10.699999999999992,77.1,3.0,25.214285714285715,62.142857142857146,84.24356501295809,24.792052658726824,489.09692250074926,4.028179925238071,44.00733642091658,10.35763924512602,24.0,train,0.6389529021418945,0.5960489336023419,0.042903968539552584,-0.030588406322199946,6.0
368_46,36.800000000000004,4.6000000000000005,2019-09-24,2019,267,0,matched_negative,0,,25.3,17.5,20.7,55,73,10.7,4.5,0.0,1.32,1.499999999999993,73.99999999999999,6.0,27.74285714285714,43.714285714285715,89.04391636053072,39.82190043911418,404.2839771715579,6.408817751616563,63.906783598613934,18.320891269804356,45.0,train,0.640148281867918,0.5921626231612158,0.04798565870670213,0.05359735535145649,11.0
368_46,36.800000000000004,4.6000000000000005,2022-06-16,2022,167,0,matched_negative,0,,33.4,23.4,29.3,20,29,12.7,7.3,0.0,3.89,0.0,34.999999999999986,20.0,29.928571428571427,27.0,96.7975937478509,115.40376220728061,245.78499373484408,20.945342206742865,115.20272525969354,53.87198924203357,307.0,train,0.6920455401391201,0.7214933062794331,-0.02944776614031297,-0.05961264958248591,7.0
368_46,36.800000000000004,4.6000000000000005,2024-06-17,2024,169,0,matched_negative,0,,33.7,20.9,28.5,20,37,17.3,7.2,0.0,3.85,1.3999999999999857,33.69999999999998,15.0,28.014285714285712,38.57142857142857,95.43430075729526,121.10245318056589,338.0363772557307,21.96551934580131,127.77001571602872,57.59753112689921,281.0,val,0.7472309364926137,0.7214933062794331,0.02573763021318065,-0.023732409091698603,9.0
368_46,36.800000000000004,4.6000000000000005,2024-06-23,2024,175,0,matched_negative,0,,25.4,16.2,20.7,41,57,15.8,8.6,0.5,1.61,0.699999999999986,6.099999999999985,21.0,29.02857142857143,30.285714285714285,91.58205335553225,153.2414399285659,388.9703772557307,11.911193331459481,154.40587941036074,41.47791954806429,287.0,val,0.7472309364926137,0.7214933062794331,0.02573763021318065,-0.023732409091698603,15.0
368_46,36.800000000000004,4.6000000000000005,2024-07-15,2024,197,0,matched_negative,0,,32.7,24.4,28.7,27,40,10.9,5.1,0.0,3.34,0.0,5.599999999999985,7.0,31.942857142857143,41.285714285714285,93.82773349256681,251.5339848105659,585.502377255731,12.755438342688834,251.28724700348795,46.308804535459835,309.0,val,0.6601552770615523,0.652579727173763,0.007575549887789301,-0.08707565943106144,5.0
368_47,36.800000000000004,4.7,2012-08-23,2012,236,1,positive,13,55.28,33.8,23.1,28.7,38,55,8.8,5.6,0.7,3.2,0.7,2.3,16.0,33.41428571428572,40.57142857142857,91.50378552228476,355.33113846937016,943.3564397854864,8.278317852829817,366.0062165744954,35.30899544978895,5.0,train,0.5341278260869569,0.5848803954900405,-0.05075256940308359,-0.08691848843557681,12.0
368_47,36.800000000000004,4.7,2012-08-25,2012,238,1,positive,11,47.5,32.9,23.3,27.8,35,58,11.6,6.8,0.0,3.26,1.0,2.4,18.0,32.97142857142857,40.857142857142854,92.2710571460443,363.5371605233702,961.0824397854864,10.626206675556318,373.6931881826843,41.54523882716455,6.0,train,0.5341278260869569,0.5848803954900405,-0.05075256940308359,-0.08691848843557681,14.0
368_47,36.800000000000004,4.7,2013-08-15,2013,227,0,matched_negative,0,,28.4,20.0,24.1,41,67,14.0,7.8,0.0,2.24,2.100000000000007,4.9,6.0,28.042857142857144,49.142857142857146,90.28276336868687,145.3316874437739,642.5557009720167,9.039359591767408,185.67472775660482,36.01185593586736,352.0,train,0.650184748362121,0.5848803954900405,0.06530435287208058,-0.04392156343061271,3.0
368_47,36.800000000000004,4.7,2020-08-13,2020,226,1,positive,3,8.98,34.4,28.0,31.8,23,43,19.0,9.0,0.0,4.16,0.0,8.6,9.0,34.25714285714286,23.714285714285715,96.50830337134833,135.00690642128998,772.2907094642487,27.675221799440973,187.89661246407192,72.57410037977526,21.0,train,0.6031387914433202,0.5848803954900405,0.018258395953279716,-0.001604806184235752,2.0
368_47,36.800000000000004,4.7,2021-09-25,2021,268,0,matched_negative,0,,32.8,23.2,27.0,42,61,12.1,5.6,0.0,2.88,24.10000000000002,27.500000000000004,4.0,30.585714285714285,45.0,92.92882457671053,49.90565807641234,797.4876703919796,11.95338005653131,86.30863355596072,33.05119108505529,44.0,train,0.47790219326980327,0.5796846424413115,-0.1017824491715082,-0.08891016527695023,12.0
368_47,36.800000000000004,4.7,2024-07-28,2024,210,0,matched_negative,0,,39.1,28.2,33.4,15,26,11.5,7.0,0.0,5.99,0.8000000000000105,2.7000000000000144,21.0,34.1,27.428571428571427,97.51239757465292,332.1180509359464,763.9780400215153,21.689032813518835,331.67983856909603,64.75941474578153,370.0,val,0.533990399047052,0.5802483922101449,-0.04625799316309287,-0.086527492803256,2.0
368_47,36.800000000000004,4.7,2025-06-17,2025,168,0,matched_negative,0,,30.8,21.6,25.7,44,56,10.7,5.6,0.0,2.16,0.0,10.500000000000014,24.0,33.77142857142858,24.285714285714285,92.39403380327705,138.70791990661954,260.7370214396654,10.332656149717558,138.26901367912063,36.645597233906734,694.0,test,0.7281862552114354,0.684216605225498,0.04396964998593744,0.015704531218979745,8.0
368_48,36.800000000000004,4.800000000000001,2016-10-10,2016,284,0,matched_negative,0,,18.0,14.8,16.6,82,89,15.6,5.9,24.5,0.38,28.500000000000007,87.1,0.0,23.114285714285717,68.0,38.4221065675438,9.208576254599596,491.3460931554113,0.055886638944163555,17.59285984815538,0.046769910851203245,18.0,train,0.6763605027273039,0.5751726163453283,0.10118788638197551,0.07209058472014684,12.0
368_48,36.800000000000004,4.800000000000001,2018-10-18,2018,291,0,matched_negative,0,,17.3,14.8,15.7,90,94,23.0,14.6,21.5,0.2,52.90000000000001,169.7,0.0,21.142857142857142,63.142857142857146,22.80664070214286,1.2025620944667872,170.84070750342516,0.001168627419810607,2.363531447810098,0.000380436108498928,390.0,train,0.7208796898963179,0.6200639905872016,0.10081569930911627,0.09657967103597886,3.0
368_48,36.800000000000004,4.800000000000001,2020-09-09,2020,253,0,matched_negative,0,,28.1,16.6,20.2,51,85,14.4,5.4,19.4,1.86,46.30000000000001,97.2,0.0,24.4,59.857142857142854,65.43597036941125,6.991039232338414,353.6351352225292,1.1083889269091052,13.32359082517914,0.7854259392060261,10.0,train,0.632853552195989,0.5741577511030816,0.058695801092907396,-0.028383014031099107,13.0
368_48,36.800000000000004,4.800000000000001,2025-08-19,2025,231,0,matched_negative,0,,38.1,23.6,29.3,14,31,8.8,4.7,0.0,5.74,0.0,16.600000000000016,24.0,32.31428571428571,26.857142857142858,97.54098037024346,168.04345113288414,718.3882695176853,19.002091631589007,212.0698692181525,58.65169212038316,757.0,test,0.5837416356877324,0.5757280598418709,0.008013575845861487,-0.02054577578034611,7.0
368_49,36.800000000000004,4.9,2012-08-10,2012,223,1,positive,7,39.58,30.9,22.5,27.1,53,67,10.6,4.6,0.0,2.08,0.0,0.1,58.0,29.428571428571427,55.57142857142857,89.93025874784735,246.88947621675456,797.7295885002765,7.241210803851771,278.3852204657446,32.174136599401834,18.0,train,0.6358446738230762,0.572496712207274,0.06334796161580214,-0.006593099717033146,15.0
368_49,36.800000000000004,4.9,2012-10-14,2012,288,0,matched_negative,0,,21.3,16.1,18.1,52,75,11.2,8.2,1.0,1.21,8.9,12.9,0.0,23.97142857142857,56.42857142857143,81.35832519579408,41.756928702305906,760.9591753200127,2.3226471114174276,73.43910107414017,8.885555814259938,49.0,train,0.6256327289303859,0.5759567540142144,0.049675974916171484,0.06974538448291423,16.0
368_49,36.800000000000004,4.9,2012-10-30,2012,304,0,matched_negative,0,,16.9,11.5,14.0,53,62,23.3,18.0,1.0,0.91,34.7,58.900000000000006,0.0,19.1,54.142857142857146,81.85950831865384,10.482175901388118,515.9798441727477,4.534199162815674,19.95108184797427,7.252300270047898,12.0,train,0.6401249537265152,0.6149805357413833,0.025144417985131895,0.08272795441485192,16.0
368_49,36.800000000000004,4.9,2022-09-25,2022,268,0,matched_negative,0,,27.5,19.5,23.3,37,55,25.6,10.4,4.1,2.31,25.199999999999992,40.7,0.0,26.214285714285715,47.42857142857143,84.88834419252487,24.101414022734197,736.1155478124819,7.538707333749929,44.55578692853838,17.059323633163007,340.0,train,0.5966309604884559,0.5663235355525451,0.030307424935910765,-0.0004941015563997286,12.0
368_50,36.800000000000004,5.0,2015-06-08,2015,159,0,matched_negative,0,,24.0,17.6,21.3,71,85,11.1,5.9,0.0,0.82,0.0,25.7,10.0,23.685714285714283,65.42857142857143,85.91710257934031,54.16357346775056,353.637757750085,4.187566644124729,78.3331530871699,14.888965409613308,226.0,train,0.5959674319950305,0.6176526424396102,-0.021685210444579606,0.0019920610181177745,15.0
368_50,36.800000000000004,5.0,2018-08-25,2018,237,0,matched_negative,0,,29.0,20.6,24.9,46,70,11.5,6.5,0.0,2.1,3.5999999999999996,30.6,5.0,27.357142857142858,61.857142857142854,89.20973146800435,37.77664488153076,637.962189251669,6.8331778182424,65.81088471499052,19.504762671338277,341.0,train,0.5622275531364455,0.49193137811038357,0.07029617502606189,-0.030711835187609005,13.0
368_50,36.800000000000004,5.0,2018-10-07,2018,280,0,matched_negative,0,,27.4,17.3,21.4,42,70,14.5,6.9,0.0,2.11,96.7,145.9,2.0,22.95714285714286,57.42857142857143,88.57913631081706,5.84880165845477,248.10699305493506,7.260401832832087,11.046581138079334,8.071645811960924,384.0,train,0.5627896359124631,0.5091664587909936,0.05362317712146947,-0.036762954318528274,8.0
368_50,36.800000000000004,5.0,2022-10-02,2022,275,1,positive,1,0.8,25.2,16.5,20.5,50,75,14.3,7.6,0.0,1.54,1.6999999999999822,32.60000000000001,1.0,25.97142857142857,41.714285714285715,87.64882967737088,57.815947507965596,869.6086371603327,6.290330271881571,99.15164697189502,22.795621717350333,384.0,train,0.5021355018449882,0.5091664587909936,-0.007030956946005418,-0.01780324109309761,3.0
368_50,36.800000000000004,5.0,2024-07-17,2024,199,0,matched_negative,0,,28.7,22.1,25.2,48,72,14.0,6.6,0.0,1.66,0.0,6.800000000000007,23.0,29.557142857142857,53.714285714285715,90.8651650878313,168.43031256872558,699.6564155479089,9.823603837261803,210.29707021905438,38.65230351056489,270.0,val,0.45567391954478226,0.5314891790416582,-0.0758152594968759,-0.12502235200284756,7.0
368_50,36.800000000000004,5.0,2025-06-08,2025,159,0,matched_negative,0,,27.0,19.5,23.0,70,85,11.7,5.5,0.0,1.04,0.0,67.60000000000001,15.0,27.514285714285716,53.0,86.62941311014363,65.68026218092976,255.25145281005143,4.772106768981879,79.93752808671336,16.62805764223854,241.0,test,0.6244249326167437,0.6176526424396102,0.006772290177133544,-0.005164180567733712,15.0
368_51,36.800000000000004,5.1000000000000005,2016-07-22,2016,204,1,positive,7,13.28,32.4,25.5,28.2,41,56,15.2,9.3,0.0,2.84,0.0,0.4,33.0,28.71428571428572,55.285714285714285,91.27013811416089,127.70241121495549,612.6078611321445,11.055566832804931,167.90327837583771,40.304402314141946,9999.0,train,0.5375121278028794,0.4719482539824202,0.0655638738204592,0.004006179153221434,12.0
368_56,36.800000000000004,5.6000000000000005,2016-09-06,2016,250,1,positive,1,1.12,28.3,21.8,25.2,59,76,21.9,13.0,0.5,1.56,0.500000000000028,0.5,78.0,29.657142857142862,52.857142857142854,89.17130049828974,277.7035826930615,952.4158624922702,11.476819673094676,321.24047096596587,43.59466363348367,46.0,train,0.4823824724491259,0.48739174521622414,-0.005009272767098227,-0.03264514811091712,10.0
368_57,36.800000000000004,5.7,2012-09-19,2012,263,0,matched_negative,0,,26.2,18.9,23.0,57,73,11.3,6.0,0.0,1.41,15.100000000000014,50.0,5.0,24.057142857142857,55.857142857142854,88.88250177424726,27.273431711304443,663.1754216335044,6.454229224194656,49.46153544835916,16.048824729772708,20.0,train,0.4635355770713208,0.493923651023173,-0.030388073951852168,0.002758913464602164,7.0
368_57,36.800000000000004,5.7,2013-08-27,2013,239,0,matched_negative,0,,25.9,21.4,23.9,75,83,12.3,7.8,2.4,0.84,3.7000000000000286,13.0,0.0,26.614285714285717,61.0,72.66696286201272,74.1267873854427,685.8126334649421,1.276479321305614,116.71532491735032,6.984049547426766,327.0,train,0.5330441355741916,0.5010299929075016,0.032014142666690004,-0.048767024857735874,15.0
368_57,36.800000000000004,5.7,2015-06-12,2015,163,0,matched_negative,0,,22.4,18.0,20.0,65,81,11.8,8.5,0.0,0.94,1.0000000000000249,45.300000000000004,14.0,26.17142857142857,52.57142857142857,87.60735944763765,61.26354876221976,351.60004167664033,5.512992970312223,85.3487307244866,19.17384645609295,224.0,train,0.5854083337084214,0.6276136167681688,-0.04220528305974747,-0.03606585701874909,3.0
368_57,36.800000000000004,5.7,2018-10-11,2018,284,0,matched_negative,0,,25.5,18.3,21.9,49,71,10.6,5.2,0.0,1.4,10.200000000000022,141.20000000000002,6.0,23.928571428571427,62.57142857142857,88.13131422355204,10.737945367420899,227.1634845095572,5.593861688602977,19.20621196927718,8.555617054326639,84.0,train,0.6056261026095641,0.49703450762496826,0.10859159498459581,0.02439674985677609,12.0
368_57,36.800000000000004,5.7,2018-10-19,2018,292,0,matched_negative,0,,21.4,16.3,19.0,73,84,11.3,6.8,2.3,0.69,67.60000000000002,180.9,0.0,21.800000000000004,68.85714285714286,58.1223275606791,1.6904025864768988,114.26884482920339,0.6369180150900124,3.26023196352192,0.2311068022054001,92.0,train,0.6082282474722792,0.5460985614773762,0.06212968599490298,0.043190503200605024,4.0
368_57,36.800000000000004,5.7,2020-08-29,2020,242,1,positive,1,5.49,32.0,23.5,27.4,29,45,12.4,6.3,0.0,3.38,0.0,3.4,25.0,30.357142857142858,44.0,93.72251683167693,201.98813018298898,898.5585163618588,13.557307128962277,258.6311719033357,48.18895413346793,52.0,train,0.49560103925700955,0.4910207449568546,0.004580294300154941,-0.012233117705015839,2.0
368_57,36.800000000000004,5.7,2022-07-11,2022,192,0,matched_negative,0,,27.3,17.9,23.4,39,61,16.8,7.3,0.0,1.95,0.0,1.5999999999999999,17.0,28.257142857142856,51.57142857142857,90.45021215900485,170.1730853535654,439.0179594621685,10.661385538358582,172.84743487175442,39.5997645259011,662.0,train,0.5627588225749123,0.587218697254038,-0.024459874679125693,-0.07109106736491166,16.0
368_57,36.800000000000004,5.7,2024-07-02,2024,184,0,matched_negative,0,,22.7,19.6,21.3,67,79,24.3,12.0,6.3,0.9,8.000000000000028,12.3,0.0,24.27142857142857,62.714285714285715,67.45007537725412,56.656990899156526,397.84880602477847,1.9612423102351788,83.56359734099182,8.332205102300161,349.0,val,0.5763302652062716,0.587218697254038,-0.01088843204776635,-0.060453432006442376,8.0
368_58,36.800000000000004,5.800000000000001,2015-10-23,2015,296,0,matched_negative,0,,19.8,16.6,18.0,63,76,18.5,13.1,4.0,0.84,58.300000000000026,152.3,0.0,23.285714285714285,65.71428571428571,58.740437766538754,1.535603565503288,271.67572290143937,0.9567043627225349,3.0284130797620112,0.3381168949473878,116.0,train,0.4638150298287008,0.3705910006431044,0.09322402918559641,0.1483647227592383,8.0
368_60,36.800000000000004,6.0,2012-06-20,2012,172,0,matched_negative,0,,27.9,21.3,24.7,50,67,13.3,7.8,0.0,1.79,0.0,3.3,13.0,27.314285714285713,58.714285714285715,90.42801711232558,127.86471827874277,381.4626881932278,8.909251868611195,139.13540399860153,33.2962107577328,8.0,train,0.6816452631578946,0.6945842654771278,-0.012939002319233173,-0.007677583413340128,12.0
368_60,36.800000000000004,6.0,2012-08-25,2012,238,1,positive,5,21.95,32.3,21.8,27.2,42,62,13.0,6.6,0.0,2.79,0.0,0.7,79.0,33.32857142857143,38.857142857142854,91.18531328410421,403.4749674487428,975.9746881932274,9.776760918207204,403.2391773073136,39.379267503627446,6.0,train,0.5078648411520469,0.5886173857320545,-0.08075254458000758,-0.11256596698256383,14.0
368_60,36.800000000000004,6.0,2013-09-09,2013,252,0,matched_negative,0,,24.4,21.6,22.6,76,89,11.0,7.2,20.8,0.72,23.3,105.30000000000001,0.0,26.585714285714285,67.0,49.55613094220529,8.597649127252343,339.04946131153275,0.270405257401278,16.170185428079254,0.21493802729207856,30.0,train,0.611097925191445,0.5721227614689793,0.03897516372246568,-0.030189978855575617,12.0
368_60,36.800000000000004,6.0,2013-10-28,2013,301,1,positive,2,7.0,27.8,15.9,21.0,42,75,10.4,6.8,0.0,2.17,0.0,43.10000000000001,18.0,26.914285714285715,47.714285714285715,89.61487087448934,36.50274970472507,370.7841102677311,6.851690299802536,58.586316040224524,18.371243782848662,26.0,train,0.6602752530975723,0.6253239519399197,0.03495130115765255,0.058637087989411474,13.0
368_60,36.800000000000004,6.0,2015-06-12,2015,163,0,matched_negative,0,,23.6,18.2,20.5,62,81,12.9,9.6,0.0,1.11,3.099999999999996,53.7,2.0,28.728571428571428,43.42857142857143,88.55121205811714,70.61266262626042,346.78209202760166,6.671223852903181,93.58518454750781,23.081633808951352,246.0,train,0.6776264937547731,0.6945842654771278,-0.016957771722354686,0.007606510884777262,3.0
368_60,36.800000000000004,6.0,2015-09-01,2015,244,0,matched_negative,0,,32.5,22.8,26.8,36,71,14.5,5.6,0.0,3.15,2.7999999999999963,11.5,3.0,32.07142857142857,47.57142857142857,91.94564118050066,109.95685871477271,1049.5123435935502,11.745671197954428,174.2686336721389,42.21740912217338,8.0,train,0.5638585132478884,0.5721227614689793,-0.008264248221090953,-0.03198751793890964,4.0
368_60,36.800000000000004,6.0,2018-08-14,2018,226,0,matched_negative,0,,30.7,22.9,26.0,46,68,16.8,8.4,0.4,1.85,0.4000000000000071,32.5,8.0,30.814285714285717,51.57142857142857,89.8396699081439,64.05933758920769,520.3877308116167,9.76909684358357,97.9689235016456,30.70919735220977,300.0,train,0.6469646092269365,0.5886173857320545,0.05834722349488208,-0.0038804160863377124,2.0
368_60,36.800000000000004,6.0,2018-10-19,2018,292,0,matched_negative,0,,21.7,16.6,19.0,74,86,11.4,5.6,0.9,0.67,64.90000000000002,282.4,1.0,22.385714285714283,67.71428571428571,68.29698624192169,2.630465588176773,9.04,1.052531786708025,3.0454865819963697,0.3727201641030021,44.0,train,0.69375127142926,0.6253239519399197,0.06842731948934022,0.05611968158561531,4.0
368_60,36.800000000000004,6.0,2018-10-29,2018,302,0,matched_negative,0,,16.2,12.4,14.0,35,58,30.0,16.5,1.8,1.2,32.500000000000014,316.2,0.0,21.714285714285715,48.142857142857146,81.14294480326112,6.822516238687921,8.626000000000001,5.842809636670806,6.5162512069349505,5.0920916831538205,54.0,train,0.69375127142926,0.6253239519399197,0.06842731948934022,0.05611968158561531,14.0
368_60,36.800000000000004,6.0,2019-06-30,2019,181,0,matched_negative,0,,37.8,24.2,30.6,20,32,20.2,13.4,0.0,5.27,0.0,1.7000000000000002,19.0,33.32857142857143,29.428571428571427,96.22334660854834,130.26145554899347,279.5338990437725,28.293007002204718,130.0420920854755,67.57072840943528,298.0,train,0.6308946493775106,0.6582865732932546,-0.027391923915743965,-0.08391328559421607,5.0
368_60,36.800000000000004,6.0,2020-10-05,2020,279,0,matched_negative,0,,21.7,16.2,18.5,58,72,14.2,8.5,1.1,1.08,3.1000000000000143,103.4,0.0,23.75714285714286,51.857142857142854,83.00228322596489,22.54307093220648,417.68242179438016,3.303517955970744,39.7259408182078,8.22759778663473,28.0,train,0.6393838121540938,0.573647831317616,0.0657359808364778,0.09076317549520097,7.0
368_60,36.800000000000004,6.0,2023-09-03,2023,246,1,positive,3,20.28,40.9,23.6,32.3,18,35,27.0,14.4,0.0,6.36,1.3000000000000205,3.0,6.0,30.97142857142857,37.57142857142857,97.16875632703876,177.33579773284467,730.9649776347323,45.24602999690699,220.771121149722,98.4233694857458,409.0,train,0.6276683154114164,0.5721227614689793,0.0555455539424371,0.015671512807856836,6.0
